user_id;breed_id;name;birth_dt;sex;weight;height;length;has_defects;is_multicolor
270;14;John Lloyd;2024-03-21;male;33.907;14.57;43.921;False;True
557;719;Samantha Allen;2024-03-11;female;43.758;81.178;72.703;True;False
386;615;Tammy Crosby;2024-04-12;female;40.228;57.018;69.417;True;False
127;106;Michael Quinn;2024-02-04;male;32.51;47.278;71.583;True;False
771;905;Brian Thompson;2024-06-27;female;92.674;32.825;61.991;True;True
133;132;Lori Smith;2024-04-04;female;71.893;89.486;77.423;False;True
631;526;Elizabeth Gross;2024-03-06;male;61.945;71.53;45.306;False;True
12;955;Jamie Garcia;2024-03-20;male;38.517;34.297;67.196;True;True
806;738;Steven Patel;2024-04-04;male;20.922;75.084;15.567;True;True
781;866;Nicholas Martin;2024-06-01;male;23.175;43.139;94.69;True;False
921;478;Shannon Douglas;2024-05-10;male;67.09;52.858;78.358;False;True
86;772;Ashley Smith;2024-08-29;male;76.498;58.211;49.09;True;False
511;825;Tyler White;2024-08-29;female;51.384;29.407;68.369;False;True
85;846;Tami Brown;2024-06-19;male;59.954;70.957;95.952;False;False
688;924;Rachel Wood;2024-06-06;female;52.722;94.798;33.516;True;False
695;989;Lisa Morales;2024-05-29;male;91.514;0.409;85.228;True;True
541;635;Paul Moyer;2024-05-31;female;97.317;72.873;1.935;False;True
440;487;Steven Dickerson;2024-09-09;female;82.876;18.252;49.412;False;True
504;456;Louis Johnson;2024-06-28;male;28.982;88.985;2.778;False;True
874;91;Bobby Carr;2024-07-17;female;7.825;75.339;0.024;False;False
117;155;Rebecca Best;2024-06-23;female;44.067;62.521;76.405;True;True
816;306;Lindsey Porter;2024-03-21;male;51.616;32.017;60.32;True;True
668;88;Dana Jacobs;2024-07-26;male;54.413;28.363;87.746;True;True
757;211;Daniel Fuller;2024-02-08;female;26.796;48.168;38.181;False;True
287;297;Briana Giles;2024-03-18;female;80.854;32.586;74.182;True;True
621;923;Dwayne Gallagher;2024-01-06;male;90.065;83.068;25.579;False;False
298;183;Kerry Curry;2024-04-08;male;36.382;41.35;76.776;True;True
466;30;Melissa Anderson;2024-01-09;male;94.674;86.56;82.447;True;True
89;419;Carlos Kaiser;2024-03-30;male;3.534;79.914;92.096;True;True
377;687;Carlos Young;2024-02-09;male;38.276;34.908;32.02;False;False
335;882;Michael Stevens;2024-02-08;female;77.636;87.446;17.979;False;False
470;351;Andrew Pham;2024-07-01;male;10.998;94.583;70.679;True;True
240;951;Christopher Sanders;2024-05-09;male;9.782;23.371;6.221;True;True
653;452;Crystal Hobbs;2024-07-28;male;41.308;17.202;11.769;True;False
322;839;Katherine Adams;2024-04-10;male;58.708;41.523;35.712;True;True
878;617;Shannon Carlson;2024-06-04;male;74.15;20.849;52.764;False;False
433;967;Christina Howard;2024-01-12;male;42.817;39.973;67.692;False;True
655;567;Sandra Wilkins;2024-02-06;male;17.089;68.054;75.769;False;True
567;669;James Smith;2024-07-02;female;73.383;19.022;8.231;False;False
335;67;Sheena Peterson;2024-07-29;male;91.42;9.26;0.074;False;False
663;510;Michelle Scott;2024-03-05;female;0.608;1.666;18.643;False;False
945;730;Stacey Peters MD;2024-05-27;female;46.178;55.907;97.6;False;False
602;539;Matthew Miller;2024-02-09;female;93.807;89.428;36.652;True;True
580;325;Joseph Brown;2024-05-26;female;86.87;64.825;18.573;False;False
9;571;Rose Villa;2024-08-02;male;86.091;2.064;27.063;False;False
566;594;Jessica Espinoza;2024-03-09;female;73.317;59.655;67.775;False;False
938;438;Joel Peters;2024-01-03;male;34.526;16.065;26.349;False;True
146;743;Alexa Hunter;2024-07-21;female;75.784;1.062;33.343;True;True
280;245;Thomas Carroll;2024-06-03;female;80.821;11.337;48.486;True;True
897;59;Suzanne Brooks;2024-01-01;female;3.708;31.621;34.777;False;False
681;116;Alicia Harper;2024-07-14;female;25.224;15.696;76.755;True;False
617;432;Michelle Hall;2024-07-12;female;23.329;38.954;31.79;False;True
708;286;Heather Webb;2024-08-15;female;69.714;66.716;33.663;False;False
681;887;Edwin Cobb;2024-02-01;male;61.832;57.462;1.675;True;True
949;22;Bryan Quinn;2024-01-16;female;99.146;37.067;93.645;True;False
59;626;Haley Hernandez;2024-02-03;male;29.82;70.761;7.851;True;False
371;850;Kimberly Daniels;2024-06-09;male;68.205;55.601;72.164;False;True
320;728;Barbara Stafford;2024-07-22;female;41.124;0.131;47.882;True;False
844;91;Monica Hayes;2024-07-16;male;33.487;12.203;44.995;False;False
56;178;Andrea Fleming;2024-07-29;male;84.834;5.762;71.094;True;False
770;483;Donald Carter;2024-01-21;male;44.629;90.754;51.65;False;False
582;758;Eric Nielsen;2024-06-26;female;25.412;54.64;57.992;False;False
263;603;Adam Perry;2024-02-09;female;70.292;71.062;39.236;True;True
246;808;Michael Kelly;2024-03-28;female;33.34;47.115;44.268;True;False
633;291;Dorothy Jones;2024-07-24;female;2.721;15.036;4.008;False;True
86;634;Shelly Mckenzie;2024-05-11;male;75.093;76.413;94.957;True;True
407;528;Brenda Schmidt;2024-03-05;female;43.859;18.818;96.169;True;True
48;420;Sarah Warner DDS;2024-07-14;male;17.626;99.983;62.295;True;False
494;635;Courtney Bonilla;2024-02-26;male;31.434;16.002;51.09;True;True
372;138;Gerald Warner;2024-02-15;male;28.832;72.956;23.199;True;True
814;1;Lindsey Jones;2024-01-10;female;78.232;59.795;95.406;True;False
688;183;Jerry Bennett;2024-08-04;female;7.478;11.287;1.628;False;False
298;774;Mark Stanley;2024-01-19;female;87.453;18.451;1.46;False;True
677;307;Christopher Lee;2024-03-15;female;74.209;32.492;65.531;True;True
54;571;Shannon Jackson;2024-02-10;female;1.221;92.927;17.596;False;True
697;570;Stephen Erickson;2024-01-03;male;87.546;8.429;81.951;False;False
390;714;Melissa Lutz;2024-03-07;female;19.312;28.476;96.878;True;True
288;50;Laura Morrow;2024-04-25;male;17.402;58.566;79.016;True;False
318;376;Gloria Valdez;2024-05-12;male;8.403;12.188;26.23;False;True
6;382;Christine Marshall;2024-08-22;male;23.636;27.347;43.156;True;False
977;832;Kathryn Ruiz;2024-04-25;female;97.194;83.112;93.225;True;True
289;673;Victor Smith;2024-06-27;male;67.266;25.96;84.793;True;True
122;81;Molly Miller;2024-09-13;male;49.118;39.128;57.2;True;True
262;92;Robert Fox;2024-08-03;female;81.898;17.521;42.827;True;False
731;126;Rachel Jimenez;2024-09-09;male;32.661;33.936;29.29;False;True
931;971;Robin Thompson;2024-08-03;female;3.856;62.149;33.25;True;False
474;55;Kenneth Powell;2024-08-02;female;53.482;26.002;66.463;False;True
336;709;Jennifer Smith;2024-01-20;female;60.261;41.387;97.311;True;True
961;231;Sabrina Hill;2024-06-28;male;58.854;63.571;17.162;True;True
938;604;Wayne Oliver;2024-03-11;male;85.209;71.438;35.659;True;True
469;685;Hannah Ellis;2024-01-31;male;73.272;50.388;62.247;False;False
269;144;Rachel Rivers;2024-05-02;female;23.139;0.169;95.497;False;True
826;690;Kathy Thornton;2024-09-01;male;24.35;55.171;84.512;True;False
650;159;Joyce Harper;2024-06-30;male;72.597;84.369;57.695;True;True
850;491;Joshua Woods;2024-05-06;male;8.978;36.364;45.897;True;False
383;388;Tom Green;2024-07-05;female;52.842;67.012;12.163;True;False
184;562;Ryan Dixon;2024-04-24;female;74.346;29.511;88.421;True;False
636;667;Gabriel Torres;2024-07-03;male;99.205;73.536;86.822;True;True
224;996;Janet Ashley;2024-08-17;female;45.419;42.328;2.37;True;True
8;848;Bill Riddle;2024-05-18;female;54.07;91.225;99.728;True;True
385;28;Adam Torres;2024-08-19;male;48.759;36.495;14.9;False;False
347;485;Gene Chavez;2024-08-15;female;68.623;12.279;78.215;False;True
848;55;Ashley Grant;2024-01-02;female;60.54;26.161;30.671;False;True
401;331;Travis Jackson;2024-05-20;male;7.725;4.427;10.041;True;False
421;558;Paul Campbell;2024-06-10;female;48.364;28.007;58.546;True;True
900;945;David Griffith;2024-01-19;female;99.713;93.523;72.685;False;False
302;926;Sean Parker;2024-05-17;female;28.746;54.195;30.382;True;False
20;679;Shirley Mueller;2024-04-04;male;69.666;23.886;16.69;True;False
714;675;Lindsay Cohen;2024-06-13;male;60.317;64.141;93.132;False;True
478;441;Justin Hale;2024-07-23;male;27.783;31.502;5.68;False;True
365;165;Sara Gray;2024-01-12;male;65.397;73.463;27.957;False;False
361;798;Michelle Lloyd;2024-04-09;female;97.029;3.888;77.61;True;True
59;156;Madison Wilson;2024-02-22;male;81.157;28.959;47.455;True;False
24;267;Anthony Mejia;2024-03-05;female;95.553;83.908;39.556;True;False
140;334;Nicholas Reid;2024-05-06;female;58.657;47.243;37.156;False;True
958;664;Robert Wood;2024-09-07;male;6.744;69.733;10.413;False;True
475;895;Zachary Hayes;2024-06-20;male;30.25;97.411;26.042;False;False
177;381;Samantha Armstrong;2024-06-15;male;29.451;85.38;91.691;True;False
636;499;Taylor Gillespie;2024-07-23;male;76.565;27.651;68.7;False;True
904;522;Toni Castillo;2024-02-24;male;52.959;58.235;41.014;False;False
441;790;Katelyn Smith;2024-07-29;female;19.947;55.292;83.439;True;False
772;739;Robert Harris DDS;2024-03-17;female;84.12;85.256;90.389;True;False
43;403;Lauren Richards;2024-05-15;female;68.573;12.348;75.541;False;False
822;577;Victor Cooper;2024-05-29;male;22.806;86.476;88.51;True;True
3;588;Matthew Castillo;2024-04-23;female;46.284;89.881;16.723;False;True
749;562;Heather Hunt;2024-02-21;female;92.999;76.051;16.207;True;False
655;378;Amy Harmon;2024-05-30;male;3.381;97.895;0.127;True;True
646;44;Tyler Lambert;2024-08-01;male;90.881;97.574;23.957;True;False
760;976;Lisa Good;2024-09-12;male;72.54;20.475;44.934;True;False
169;138;Shaun Barnett;2024-08-28;female;59.123;33.845;72.228;False;True
88;866;Robert Pruitt;2024-08-01;male;41.498;79.2;45.04;True;False
288;282;Carrie Fields;2024-05-25;female;13.677;92.581;6.998;True;False
89;413;Diane Mccoy;2024-09-09;male;20.005;99.91;95.287;False;False
193;886;Martin Johnson;2024-05-03;male;46.004;52.542;65.624;False;False
886;342;Anthony Warren;2024-01-04;female;59.958;55.865;85.499;True;False
916;886;Miguel Lopez;2024-03-20;male;62.932;68.0;96.81;False;True
213;816;Amy Mays;2024-02-26;male;12.977;32.132;34.087;True;False
955;126;Nicole Osborne;2024-07-26;female;63.229;6.615;19.629;True;True
88;433;Elizabeth Ashley;2024-02-16;male;98.458;66.899;24.005;True;True
450;668;Jared Huff;2024-06-27;male;48.78;40.526;45.142;False;False
590;540;Janet Martinez;2024-07-14;male;15.343;44.549;22.603;False;True
346;295;Jeffrey Gonzalez;2024-09-11;female;64.412;33.029;48.407;True;False
606;770;Bobby Wheeler;2024-06-27;female;77.286;9.462;23.026;False;True
198;915;Briana Gonzales;2024-09-06;female;76.831;93.073;42.413;True;True
403;867;Melinda Weeks;2024-03-09;male;83.219;72.99;5.47;True;True
960;199;Steven Edwards;2024-07-13;female;18.404;63.602;42.191;True;True
679;924;Richard Bridges;2024-01-16;male;36.148;46.49;68.781;False;True
733;13;Misty Ortiz;2024-02-07;female;64.848;26.16;1.957;True;False
470;962;Joseph Lambert;2024-08-04;male;50.247;66.453;99.286;True;False
723;101;Caitlin Stewart;2024-06-18;male;5.551;8.512;83.173;False;True
450;48;Angela Clark;2024-01-24;female;66.418;9.499;0.791;True;False
361;242;Amy Wilson;2024-04-01;female;44.841;98.438;55.856;False;False
532;26;Megan Thompson;2024-09-13;female;41.312;57.961;26.952;True;True
525;369;Peter Curry;2024-01-27;female;10.428;88.087;30.98;True;True
21;114;Allison Mcmillan;2024-04-25;male;94.898;82.158;83.533;True;True
208;991;Jonathon Webb;2024-06-06;male;19.474;10.893;79.916;True;False
685;895;Alan Clark;2024-06-13;female;3.379;87.886;53.552;False;False
149;663;Antonio Huynh;2024-03-25;female;78.64;74.793;19.337;False;False
812;230;Christina Ruiz;2024-04-04;female;68.381;16.702;53.635;True;False
436;702;Mary Nguyen;2024-05-31;male;30.156;80.229;82.156;False;False
949;111;William Mcintyre;2024-04-16;female;94.143;43.528;22.036;False;True
41;858;Cheyenne Sweeney;2024-01-26;female;2.531;34.822;16.694;True;False
550;308;Brent Bryant;2024-06-04;male;12.713;17.047;71.703;False;True
898;327;Michael Fox;2024-07-25;male;31.073;18.664;73.187;False;False
165;62;Thomas Johnson;2024-08-05;female;56.089;17.583;44.468;True;False
917;840;Daniel Roy;2024-04-30;male;72.695;81.749;14.648;False;False
394;338;Tara Burke;2024-01-30;female;22.427;11.934;39.806;True;False
481;877;Paul Bryant;2024-08-04;female;24.728;98.497;8.158;True;False
615;587;Danielle Ramirez;2024-04-25;male;2.307;61.362;22.684;False;False
780;1;Tiffany Carter;2024-01-23;male;88.463;99.554;30.691;False;False
794;547;Sarah Mullen;2024-03-31;male;56.495;57.75;49.407;True;True
161;765;Kimberly Miller;2024-03-07;female;23.954;79.106;64.374;True;False
347;283;Carolyn Perkins;2024-07-02;male;23.154;89.599;54.305;True;True
674;543;Christina Robles;2024-02-16;female;46.588;13.421;51.719;True;True
284;871;Nicholas Smith;2024-07-07;female;50.864;83.604;18.679;False;True
476;833;Shane Mills;2024-08-29;female;78.463;49.629;2.604;False;False
301;303;Sara Thompson;2024-04-16;female;80.445;29.276;99.469;True;True
668;421;Brad Banks;2024-05-27;female;43.982;17.726;51.423;False;True
179;476;Emily Watson;2024-03-22;female;77.7;37.94;63.542;False;False
721;654;John Rodriguez;2024-08-28;male;32.862;12.613;83.625;True;False
733;997;Elizabeth Esparza;2024-06-15;male;59.902;54.599;50.952;False;False
652;424;Andrew Huff;2024-03-14;female;68.627;39.063;75.65;True;True
952;273;Stacey Bell;2024-07-04;female;72.481;88.881;28.303;False;False
837;120;Greg Ali;2024-01-07;female;7.617;3.756;34.909;False;False
625;806;Michael Gonzalez;2024-09-03;female;25.068;65.624;96.197;True;True
273;742;Donald Kramer;2024-09-12;female;20.569;29.801;7.0;True;False
204;673;Rachel Harris;2024-01-22;male;25.424;88.909;48.549;False;True
492;587;Brian White;2024-04-13;female;88.248;72.017;63.287;True;True
272;335;Julie Cooper;2024-05-14;male;74.248;31.227;97.613;False;False
746;866;Susan Chase;2024-06-10;female;13.401;96.168;18.997;False;True
730;885;Matthew Rodriguez;2024-03-24;male;38.955;61.315;48.611;True;False
60;703;Bruce Lara;2024-02-27;male;46.107;21.14;21.522;False;False
210;254;James Nunez;2024-05-05;male;74.881;82.044;87.156;False;True
878;801;Daniel Brown;2024-05-09;male;96.354;0.481;62.784;False;True
953;287;Jamie Hall;2024-01-15;male;33.089;29.712;78.512;True;False
846;164;Sharon Lopez;2024-01-17;male;54.807;5.955;96.216;False;False
300;920;Jeremy Velazquez;2024-06-15;female;2.887;6.769;73.153;False;True
747;596;Kyle Pittman;2024-05-08;female;23.012;67.127;37.426;False;False
468;472;Connor Jackson;2024-08-30;male;1.304;12.969;73.624;True;True
492;366;Robert Morales;2024-06-13;female;39.136;51.67;57.88;False;True
720;300;Cheryl Davis;2024-03-28;female;99.008;58.762;97.031;False;True
205;723;Jasmine Lopez;2024-04-07;male;51.792;79.955;33.837;False;True
347;874;Ann Dickson;2024-07-08;male;7.532;68.902;47.648;True;False
28;719;Heather King;2024-07-16;female;47.389;76.273;53.779;True;True
94;187;Debbie Ortega;2024-03-07;male;98.037;45.921;25.016;False;True
497;263;James Larson;2024-02-03;female;23.877;66.335;14.927;False;True
922;366;Keith Taylor;2024-08-20;female;41.49;73.387;36.086;True;True
589;349;Michelle Hall;2024-07-11;female;84.573;42.418;70.943;False;True
369;990;Sheri Castillo;2024-07-10;female;73.903;93.375;46.734;True;False
227;948;Rachel Miller;2024-03-18;female;65.106;15.218;57.103;False;True
678;971;Olivia Johnson;2024-07-31;female;65.242;97.712;33.852;True;True
80;952;Scott Smith;2024-08-15;male;13.343;98.912;40.644;True;False
514;489;Amy Monroe;2024-03-18;male;45.501;84.274;23.189;False;True
834;277;Brooke Hernandez;2024-03-08;female;48.52;35.001;61.302;False;True
826;507;Jennifer Chapman;2024-05-20;male;38.574;62.572;44.803;False;True
994;62;Michele Young;2024-07-24;female;75.637;37.657;64.354;False;False
314;544;Harry Rubio;2024-03-31;female;26.257;49.352;46.576;False;False
781;866;Katherine Clark;2024-07-17;male;65.903;45.204;60.227;True;False
151;534;Brian Cunningham;2024-08-14;male;32.251;99.273;45.064;False;False
714;785;Michael Gould;2024-08-25;male;77.575;97.619;65.6;False;False
232;548;Kevin Stevens;2024-05-12;female;97.556;26.945;55.427;False;True
816;576;Daniel Garrett;2024-06-20;female;42.051;8.51;77.731;False;True
669;956;Rachel Fuller;2024-08-15;female;77.266;77.274;31.251;False;False
780;213;Diana Morgan;2024-09-08;male;4.112;27.742;30.78;True;True
293;672;Adam Smith;2024-07-30;female;50.011;16.995;67.343;True;False
548;306;Jacqueline Mendoza;2024-06-11;male;43.834;97.081;53.351;False;False
496;243;Carol Carrillo;2024-08-14;female;81.536;52.351;90.043;False;True
783;919;Melanie Decker;2024-03-16;female;38.022;40.267;88.161;True;True
756;301;William Johnson;2024-07-16;female;67.192;71.549;93.974;True;True
850;324;Robert Howard;2024-08-01;female;89.149;67.397;21.839;True;True
439;33;Manuel Crawford;2024-06-18;male;27.156;51.057;15.7;False;False
787;864;Jason Hamilton;2024-04-26;female;60.444;30.332;37.927;False;True
540;561;David Barrett;2024-03-09;female;93.244;34.592;54.561;False;True
676;316;Daniel Lowe;2024-07-04;female;24.105;65.947;25.605;False;False
52;657;Brian Cox;2024-08-21;male;15.428;73.658;55.741;False;False
155;809;Michael Clark;2024-08-26;female;60.788;39.156;35.583;False;False
245;953;Cathy Hall;2024-03-17;male;50.476;6.597;28.868;False;True
936;230;Danielle Buckley;2024-04-16;male;52.745;55.598;37.59;False;False
742;255;Rachel Williams;2024-02-09;male;20.98;47.344;65.584;False;False
621;350;Tom Strickland;2024-03-23;male;43.713;78.909;44.038;True;False
174;73;Emily Parrish;2024-03-19;female;42.574;11.622;8.04;True;False
53;488;Jimmy Jennings;2024-05-04;male;62.554;46.422;2.9;False;True
617;310;John Jones;2024-03-27;female;50.512;62.178;69.328;True;True
606;180;Jason Fowler;2024-02-02;male;71.053;0.798;0.286;False;True
295;412;Kendra Franklin;2024-01-14;female;18.054;59.621;31.715;False;False
811;267;Mrs. Mary Thompson;2024-07-14;female;0.261;15.176;74.666;False;True
448;970;Diana Pierce;2024-06-27;female;81.375;73.013;67.573;False;True
199;988;David Sanchez;2024-03-27;female;32.731;56.719;55.008;False;True
239;44;Danielle Davila;2024-09-13;female;43.188;86.01;4.728;True;True
505;437;Paula Torres;2024-05-18;male;86.217;28.649;50.58;True;False
552;741;Natalie Erickson MD;2024-05-08;male;78.083;98.363;25.124;False;False
869;1;Nicole White;2024-05-22;female;95.048;91.393;9.834;False;True
670;329;Shelia Peterson;2024-04-16;female;4.62;13.652;3.035;True;False
44;192;Joshua Gomez;2024-02-08;female;67.418;35.002;57.431;True;True
817;4;Kelly Miller;2024-07-21;female;83.68;20.656;88.835;False;False
53;224;Nicole Allen;2024-02-16;male;32.837;76.619;65.977;True;True
300;711;Mary Irwin;2024-04-18;male;3.654;11.688;20.253;False;True
650;90;Shirley Villarreal;2024-03-08;female;79.837;15.602;90.881;False;True
676;372;Tyler Griffin;2024-03-07;male;82.265;86.09;21.932;False;False
664;659;Joseph Wilson;2024-04-07;male;2.164;83.819;74.146;False;True
321;840;Wesley Williams;2024-07-26;male;58.604;33.625;48.968;False;True
382;665;Samuel Lane;2024-07-19;female;23.335;17.672;85.86;False;False
148;24;Dr. David Mccormick;2024-07-09;female;43.733;72.885;73.828;False;False
180;570;Joseph Hall;2024-03-27;female;53.573;74.278;39.959;True;False
498;801;Sandy Kim;2024-08-16;male;35.714;94.309;42.534;True;False
882;450;Tonya Davis;2024-04-10;female;98.411;69.176;28.014;True;True
790;859;Joshua Mitchell;2024-02-19;male;37.16;12.083;63.17;True;True
457;113;Kendra Adams;2024-03-13;female;76.735;89.414;77.842;False;False
748;199;Brandi Martinez;2024-01-24;female;36.993;35.197;56.568;True;False
918;921;Alicia Dennis;2024-02-27;male;75.258;30.129;87.662;False;True
34;695;John Sullivan;2024-07-01;male;7.112;89.529;19.056;False;True
213;868;Thomas Romero;2024-05-11;male;89.78;33.43;1.637;False;True
52;468;Anthony Harrington;2024-05-18;female;89.504;75.587;93.527;True;True
340;996;Abigail Holland;2024-07-02;female;36.938;89.228;49.635;True;False
154;817;Aaron Miller;2024-02-29;male;99.759;39.117;56.199;True;True
207;281;Michael Murray;2024-07-09;female;82.682;5.555;2.28;True;True
140;693;Ashley Thompson;2024-09-06;female;92.511;97.072;33.241;True;False
311;927;Randy Le;2024-05-19;female;21.248;50.496;67.603;True;True
502;251;Latasha Mendoza;2024-08-16;female;11.356;38.152;11.889;False;False
2;724;Michael Floyd;2024-06-09;female;44.808;79.985;50.734;False;False
615;14;Nancy Martinez;2024-05-27;male;74.854;31.399;88.559;True;False
593;733;Erin Massey;2024-06-05;male;24.139;72.859;34.518;False;False
581;491;Lindsay Warner;2024-03-12;female;22.716;80.794;97.998;True;True
452;82;Matthew Riggs;2024-07-09;female;29.562;76.077;97.363;True;True
109;789;Shannon Lawrence;2024-01-13;female;96.249;97.29;50.259;True;False
148;816;Michael Stewart;2024-08-06;male;88.784;76.057;74.6;True;True
231;5;Rick Stuart;2024-08-17;female;92.626;61.703;97.934;False;True
359;490;Mark Garcia;2024-06-28;female;29.094;30.995;28.823;True;True
152;712;Dominique Murphy;2024-06-05;male;40.319;96.612;66.817;False;True
52;522;David Boyd;2024-06-20;male;84.327;34.869;60.188;False;False
90;690;Brandi Lowe;2024-05-03;female;10.871;16.977;42.165;True;False
254;188;James Ellison;2024-03-05;male;14.546;90.134;53.855;True;False
293;19;Tammy Watkins;2024-08-24;male;4.032;97.596;12.411;False;False
19;149;Lindsey Vaughn;2024-08-23;male;22.782;63.832;40.551;False;False
20;90;Valerie Williams;2024-02-25;female;94.475;43.125;18.272;False;True
101;908;Stacy Wilson;2024-01-16;male;50.904;88.264;46.531;True;True
874;846;Jasmine Williams;2024-05-20;male;37.721;13.695;0.234;False;True
449;560;Jerry Alvarez;2024-07-09;female;28.746;46.943;71.411;True;False
872;96;Heather Williams;2024-07-26;female;23.346;13.65;2.345;True;True
531;635;Miguel Davis;2024-01-25;female;12.829;79.096;40.424;True;False
645;275;Jasmin Johnson;2024-04-27;male;64.536;65.435;67.865;False;True
187;150;Henry Smith;2024-02-01;male;76.843;48.852;41.222;False;False
257;393;Amanda Walsh;2024-03-31;male;42.401;38.277;2.088;True;True
240;623;Christopher Garcia;2024-08-07;female;7.03;16.035;88.897;True;False
887;567;Richard Lewis;2024-01-10;male;97.753;32.751;58.049;False;False
183;217;William Conway;2024-02-23;male;44.101;6.412;73.032;True;False
507;527;Jose Wheeler;2024-03-18;female;62.736;59.83;14.021;False;True
310;856;Monica Coleman;2024-02-13;male;18.328;42.654;97.687;True;False
407;390;Brandon Roman;2024-02-18;male;66.273;56.189;11.855;False;False
211;93;William Jackson;2024-02-25;male;33.96;96.809;64.887;False;False
261;10;Katherine Beard;2024-08-02;male;70.724;46.302;62.625;True;True
743;530;Christian Chapman;2024-01-26;male;57.254;14.501;64.172;False;False
714;349;Donald Mitchell;2024-08-04;male;8.033;29.616;34.441;True;False
305;865;Jon Adams;2024-08-23;female;64.453;37.614;40.524;True;False
689;55;Garrett Lloyd;2024-05-12;female;47.676;94.341;69.541;False;False
333;732;Monique Kelly;2024-05-28;female;31.229;59.041;3.775;False;True
34;181;Robin Kramer;2024-09-09;female;89.2;58.743;24.802;False;False
753;825;Vincent White;2024-06-09;female;56.228;54.28;81.557;True;False
498;275;Sandra Swanson;2024-01-10;male;8.571;19.814;3.094;False;False
347;478;Michelle Webb;2024-01-19;male;53.269;31.956;72.931;False;False
112;347;Martha Miller;2024-01-08;male;13.91;68.458;86.422;False;False
689;530;Dorothy Park;2024-01-16;female;99.365;40.413;65.16;True;True
784;146;Jennifer Lynch;2024-05-09;female;87.842;84.196;53.392;True;True
644;446;Christopher Pugh;2024-07-11;male;83.608;77.082;37.377;True;False
464;439;Tonya Hernandez;2024-08-14;female;66.356;63.448;90.889;False;True
13;459;Anne Mcdonald;2024-01-10;female;99.955;90.274;86.238;False;False
723;370;Susan Singleton;2024-01-11;male;14.386;68.444;68.114;True;True
979;608;Lisa Bishop;2024-06-29;female;21.366;1.803;17.855;False;False
182;401;James Moore;2024-07-20;male;8.952;56.006;36.371;True;True
459;752;Felicia Lawrence;2024-09-12;female;19.198;25.293;80.564;True;False
412;139;Kelly Lewis;2024-08-31;female;14.831;20.73;8.229;True;True
200;465;Lori Chang;2024-04-15;male;63.523;79.811;13.591;False;True
115;100;Katelyn Wells;2024-02-02;male;74.091;43.198;65.982;False;True
774;653;Charles Campbell;2024-03-25;female;81.14;71.615;80.515;False;False
153;50;Wendy Martinez;2024-03-09;male;40.996;20.652;56.716;False;True
693;973;Maria Thompson;2024-05-02;female;47.774;55.073;13.866;True;False
416;647;Christopher Lynn;2024-05-10;male;57.685;15.18;36.369;False;False
177;449;Katrina Tucker;2024-09-03;male;95.409;55.673;10.394;False;True
201;499;Andrea Sampson;2024-03-04;male;61.643;9.203;51.943;True;False
876;135;Melanie Murray;2024-04-18;male;25.745;73.494;21.39;True;True
97;81;Rose Harper;2024-08-02;female;39.214;50.19;15.349;False;True
246;826;Shawn Craig;2024-06-13;male;37.554;8.354;36.428;False;False
268;825;Sharon Greene;2024-05-15;female;98.379;73.467;12.873;False;False
244;135;Tracy Ruiz;2024-03-24;male;99.622;66.6;72.381;True;True
724;968;Laura Mitchell;2024-02-04;female;23.309;5.511;79.984;False;True
591;552;Charles Simmons;2024-02-05;male;18.195;62.23;58.946;False;False
690;251;Christopher Ortega;2024-04-09;female;9.517;46.792;32.958;True;False
154;962;Daniel Richardson;2024-05-29;female;76.286;86.336;78.102;True;False
383;189;Brittney Yu;2024-05-18;female;63.597;33.074;94.405;False;True
958;847;Greg Carson;2024-05-02;male;12.538;66.419;90.501;False;True
910;81;Ms. Erin Cox MD;2024-09-07;female;57.501;8.792;29.881;False;True
643;436;Aaron King;2024-05-05;male;23.434;19.548;33.381;False;False
277;1000;Kathryn Arnold;2024-06-30;male;27.564;7.654;96.85;False;True
153;870;Joseph Brown;2024-07-10;female;47.966;16.801;76.305;False;True
24;88;Judy Adams;2024-01-06;male;18.314;75.438;51.062;False;False
590;525;Lauren Lopez;2024-05-12;male;73.44;95.79;42.02;False;True
174;340;Robin Bush;2024-09-05;male;93.961;38.622;27.724;False;False
340;369;Julie Patel;2024-05-26;female;21.902;73.518;46.183;False;False
575;623;Cheryl Roberts;2024-01-08;female;87.018;51.594;49.729;True;False
592;30;Kimberly Fisher;2024-01-15;male;66.782;77.013;27.611;True;False
181;456;Joanna Johnson;2024-07-25;male;98.742;94.143;45.044;False;False
164;314;Janice Thompson;2024-05-24;female;68.267;26.796;75.372;True;False
912;674;James Castaneda;2024-08-06;female;59.116;22.911;21.486;True;True
474;986;Sarah Davenport;2024-02-23;female;23.5;40.141;96.5;True;False
667;143;Bradley Phillips;2024-07-06;male;19.64;22.525;7.576;False;False
176;240;Krista Morales;2024-04-02;male;45.846;28.902;26.615;True;False
537;1;Heather Vaughn;2024-04-03;female;56.018;15.935;51.813;False;True
169;577;Donna Espinoza;2024-07-29;female;52.954;49.938;93.25;False;True
747;811;Melissa Spears;2024-05-10;female;33.823;43.906;61.012;False;True
178;271;Mr. Bruce Christian;2024-05-27;female;94.217;37.312;15.437;False;True
866;163;Albert Smith;2024-05-28;female;90.311;47.414;94.901;True;False
511;19;Kevin Travis;2024-06-21;male;45.618;66.907;88.654;False;False
29;381;John Mclaughlin;2024-01-11;female;57.228;5.323;26.386;False;True
